gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,InactiveDays,SubscriptionType,Churn,charge_per_tenure,service_count,is_high_value,contract_risk_score,payment_risk_score,engagement_score,tenure_band,charge_band,total_charge_ratio,has_streaming,has_security,churn_probability,churn_label,risk_score,risk_category,cluster_id,segment,top_action
0,0,1,0,28,1,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),90.31,2534.51,57,Premium,0,3.1141379310344828,3,1,2,0,1.5,2,3,1.002305550722116,1,1,0.7384,Churn,92,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,1,34,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),76.01,2615.27,5,Standard,1,2.1717142857142857,1,1,2,0,7.5,2,2,1.0119682394731342,1,0,0.6464,Churn,81,Medium,3,Premium,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,18.77,34.11,4,Basic,1,9.385,0,0,2,3,0.0,0,0,1.8172615876398508,0,0,0.7221,Churn,90,High,1,Risky,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,0,1,0,19,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,87.11,1701.79,43,Premium,0,4.3555,2,1,2,3,0.0,1,3,1.0282159882544153,1,0,0.848,Churn,97,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),23.02,552.97,86,Basic,1,1.0008695652173913,0,0,2,0,0.0,1,0,1.0918766290182451,0,0,0.6245,Churn,78,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,1,9,0,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),24.81,216.96,43,Basic,1,2.481,0,0,2,0,0.0,1,0,0.9716512159075642,0,0,0.567,Churn,66,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,1,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),53.93,806.76,52,Standard,0,3.370625,1,0,2,0,0.0,1,1,0.9972927869460411,0,0,0.5439,Churn,61,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,1,1,0,26,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Electronic check,88.22,2298.8,55,Premium,1,3.2674074074074073,3,1,2,3,2.5,2,3,1.002214742863122,1,0,0.8019,Churn,95,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,1,0,0,19,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.74,866.83,85,Basic,0,2.237,0,0,2,2,0.0,1,1,1.0197280191986449,0,0,0.6261,Churn,78,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.27,62.56,40,Basic,0,4.8175,0,0,2,3,0.0,0,0,1.082165715274174,0,0,0.7748,Churn,94,High,1,Risky,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
1,1,0,1,45,1,No,DSL,No,No,No,No,Yes,No,One year,0,Bank transfer (automatic),57.26,2584.11,8,Standard,0,1.2447826086956522,1,0,1,0,6.0,2,1,1.0028757713354293,1,0,0.1221,No Churn,2,Low,3,Premium,No action required.
1,0,0,1,12,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,55.9,703.27,25,Standard,1,4.3,2,0,2,3,7.5,1,1,1.0484048896839595,1,0,0.7053,Churn,89,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,38,1,Yes,DSL,No,No,No,Yes,No,No,One year,1,Mailed check,64.79,2466.42,9,Standard,0,1.6612820512820514,2,0,1,2,15.5,2,1,1.001787150388705,0,1,0.1498,No Churn,3,Low,3,Premium,No action required.
1,1,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),18.0,100.99,8,Basic,1,3.6,0,0,2,0,0.0,0,0,1.4026388888888888,0,0,0.4555,No Churn,39,Medium,1,Risky,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
1,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,23.24,344.32,75,Basic,0,1.66,0,0,2,3,0.0,1,0,1.1396795975109228,0,0,0.8085,Churn,96,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,31,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,75.33,2326.0,79,Standard,1,2.3540625,1,1,2,2,0.0,2,2,0.9960474985333351,1,0,0.7552,Churn,93,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,31,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),100.51,3154.2,11,Premium,0,3.1409375,5,1,2,0,44.5,2,3,1.0123210336958928,1,1,0.5649,Churn,66,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,0,1,50,0,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,1,Electronic check,80.71,4035.98,25,Premium,0,1.582549019607843,2,1,1,3,7.5,3,2,1.0001189443687277,0,1,0.5205,Churn,55,Medium,3,Premium,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,1,0,62,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),95.63,5971.57,27,Premium,0,1.517936507936508,4,1,0,0,26.5,3,3,1.0071697705875806,1,1,0.2858,No Churn,11,Low,0,Loyal,No action required.
0,0,0,0,37,1,No,DSL,No,No,No,No,No,No,One year,0,Credit card (automatic),42.99,1610.36,10,Basic,0,1.1313157894736843,0,0,1,0,0.0,2,1,1.0124038902824666,0,0,0.1274,No Churn,2,Low,3,Premium,No action required.
1,0,1,1,17,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,70.07,1227.95,51,Standard,0,3.8927777777777774,3,1,2,3,4.5,1,2,1.030859896406115,1,1,0.6818,Churn,86,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,2,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,87.89,183.11,39,Premium,1,29.296666666666667,3,1,2,3,10.5,0,3,1.041699852087837,0,1,0.7735,Churn,94,High,2,Inactive,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
1,0,0,1,68,1,Yes,DSL,No,No,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),72.44,1573.92,16,Standard,0,1.049855072463768,3,1,0,0,22.0,3,2,0.3195179783674928,1,1,0.1432,No Churn,3,Low,0,Loyal,No action required.
0,0,0,0,6,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),94.3,601.4,39,Premium,0,13.471428571428572,4,1,2,0,20.5,0,3,1.062919759632379,1,1,0.6337,Churn,79,Medium,2,Inactive,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,1,1,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),22.8,170.56,40,Basic,0,2.85,0,0,2,0,0.0,1,0,1.068671679197995,0,0,0.5328,Churn,58,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,10,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,86.45,874.23,2,Premium,0,7.859090909090909,2,1,2,3,19.0,1,3,1.011255060728745,1,0,0.7576,Churn,93,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,1,55,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),100.98,5554.59,13,Premium,0,1.8032142857142859,5,1,0,0,43.5,3,3,1.0001242370226326,1,1,0.2302,No Churn,6,Low,0,Loyal,No action required.
0,0,0,0,71,1,Yes,DSL,No,Yes,No,No,No,Yes,Two year,1,Mailed check,72.48,5155.77,3,Standard,0,1.0066666666666668,3,1,0,2,28.5,3,2,1.001882986661692,1,0,0.1415,No Churn,3,Low,0,Loyal,No action required.
0,0,0,0,20,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,78.35,1604.59,32,Standard,1,3.7309523809523806,1,1,2,3,0.0,1,2,1.0239885130823227,1,0,0.8262,Churn,96,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,29,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,62.47,1860.61,35,Standard,1,2.082333333333333,2,0,2,2,2.5,2,1,1.027036425760227,1,0,0.4853,No Churn,46,Medium,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,35,1,No,DSL,No,No,No,Yes,No,No,One year,1,Mailed check,52.71,1834.95,8,Standard,0,1.4641666666666666,1,0,1,2,6.0,2,1,0.9946337100577283,0,1,0.1581,No Churn,3,Low,3,Premium,No action required.
1,0,0,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.76,138.01,35,Basic,1,2.47,0,0,2,3,0.0,1,0,0.9977588201272409,0,0,0.6913,Churn,87,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,6,0,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,22.89,165.99,53,Basic,0,3.27,0,0,2,3,0.0,0,0,1.208606378331149,0,0,0.8071,Churn,96,High,1,Risky,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,0,0,1,3,1,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Electronic check,78.89,258.49,58,Standard,1,19.7225,2,1,2,3,0.0,0,2,1.0921958845650062,0,1,0.8565,Churn,97,High,2,Inactive,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,0,0,0,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,84.91,2254.58,0,Premium,1,3.1448148148148145,2,1,2,2,20.0,2,2,1.0212532726959769,1,0,0.6522,Churn,82,High,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,0,1,6,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,49.87,304.13,43,Basic,1,7.124285714285714,1,0,2,3,0.0,0,1,1.0164093309270772,0,0,0.6887,Churn,87,High,1,Risky,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
1,0,1,0,39,1,No,Fiber optic,No,No,No,No,Yes,No,One year,0,Electronic check,80.38,3130.55,24,Premium,0,2.0095,1,1,1,3,0.0,2,2,0.9986378803248673,1,0,0.3914,No Churn,25,Medium,3,Premium,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,0,0,18,1,Yes,DSL,No,No,No,No,Yes,No,One year,1,Electronic check,67.41,1205.41,20,Standard,0,3.547894736842105,2,0,1,3,10.0,1,2,0.9934315713131914,1,0,0.3023,No Churn,12,Low,3,Premium,Trigger an automated 'We miss you' campaign with a feature highlight reel. Offer a free 30-day premium trial of an unused add-on service.
0,0,0,0,45,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),23.15,1057.8,4,Basic,0,0.5032608695652173,0,0,1,0,0.0,2,0,1.0154067674586034,0,0,0.1601,No Churn,3,Low,3,Premium,No action required.
1,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.83,204.68,79,Basic,1,1.8027272727272725,0,0,2,0,0.0,1,0,1.0321734745335351,0,0,0.6648,Churn,84,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,1,14,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,61.41,868.97,10,Standard,1,4.093999999999999,2,0,2,3,15.0,1,1,1.0107358038476748,1,0,0.7149,Churn,90,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,54,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,1,Credit card (automatic),94.1,5110.44,17,Premium,0,1.7109090909090907,3,1,0,0,21.5,3,3,1.0057149604439721,1,0,0.2677,No Churn,9,Low,0,Loyal,No action required.
0,0,1,1,24,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),58.58,1431.17,51,Standard,1,2.3432,2,0,2,0,0.0,1,1,1.0179597701149425,1,0,0.6188,Churn,77,Medium,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,1,16,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),53.97,873.64,53,Standard,1,3.1747058823529413,1,0,2,0,0.0,1,1,1.0117194737817305,1,0,0.645,Churn,81,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,29,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,60.77,1778.83,42,Standard,0,2.025666666666667,3,0,2,2,9.0,2,1,1.0093626051874505,0,1,0.5097,Churn,52,Medium,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,27,1,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,69.8,1894.43,57,Standard,0,2.492857142857143,3,0,2,2,1.5,2,2,1.00521596094662,1,0,0.5995,Churn,73,Medium,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),23.67,254.68,64,Basic,1,2.151818181818182,0,0,2,0,0.0,1,0,1.0759611322348965,0,0,0.6434,Churn,81,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,14,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,54.42,753.82,36,Standard,1,3.628,1,0,2,2,0.0,1,1,0.9894209061794509,0,1,0.5203,Churn,55,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,1,1,1,18,1,Yes,Fiber optic,No,No,Yes,No,No,No,One year,1,Credit card (automatic),89.09,1622.64,8,Premium,0,4.6889473684210525,2,1,1,0,16.0,1,3,1.0118606652448834,0,0,0.2681,No Churn,9,Low,0,Loyal,No action required.
0,0,1,1,26,0,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),79.36,2066.66,41,Standard,1,2.9392592592592592,1,1,2,0,0.0,2,2,1.0015993331265507,1,0,0.7216,Churn,90,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,56,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,1,Mailed check,92.54,5192.71,24,Premium,0,1.6235087719298247,3,1,1,2,18.0,3,3,1.0020203618512458,1,1,0.2883,No Churn,11,Low,0,Loyal,No action required.
1,0,0,1,27,1,No,DSL,Yes,Yes,No,No,No,No,One year,1,Bank transfer (automatic),59.86,1647.4,21,Standard,0,2.137857142857143,2,0,1,0,9.5,2,1,1.0192919280790982,0,1,0.1671,No Churn,3,Low,3,Premium,No action required.
1,0,0,0,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,27.86,136.74,70,Basic,1,5.572,1,0,2,2,0.0,0,0,1.2270279971284996,0,0,0.5379,Churn,59,Medium,1,Risky,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,0,0,0,67,1,No,DSL,No,No,No,Yes,No,No,Two year,1,Bank transfer (automatic),48.07,3251.78,17,Basic,0,0.7069117647058824,1,0,0,0,1.5,3,1,1.0096532109579004,0,1,0.1694,No Churn,4,Low,3,Premium,No action required.
0,0,1,1,24,1,No,Fiber optic,Yes,No,No,No,No,No,Two year,0,Bank transfer (automatic),76.87,1889.98,14,Standard,0,3.0748,1,1,0,0,3.0,1,2,1.0244460344304236,0,1,0.2034,No Churn,5,Low,3,Premium,No action required.
0,0,0,0,26,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),73.39,1953.81,33,Standard,0,2.718148148148148,4,1,2,0,23.5,2,2,1.0239343025144905,0,1,0.552,Churn,63,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,1,0,30,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,31.9,972.51,22,Basic,0,1.0290322580645161,1,0,1,3,0.0,2,0,1.0162068965517241,0,0,0.2443,No Churn,7,Low,3,Premium,No action required.
0,0,1,0,23,1,No,DSL,Yes,No,No,No,No,Yes,One year,0,Credit card (automatic),58.91,1399.7,5,Standard,0,2.4545833333333333,2,0,1,0,17.5,1,1,1.033042297388057,1,1,0.1266,No Churn,2,Low,3,Premium,No action required.
1,0,0,0,13,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,31.99,448.03,15,Basic,0,2.2849999999999997,1,0,1,3,2.5,1,0,1.0773318585134777,0,0,0.2846,No Churn,10,Low,3,Premium,No action required.
0,0,1,0,13,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,87.42,1155.96,40,Premium,1,6.244285714285715,3,1,2,3,10.0,1,3,1.0171585449553877,1,0,0.8367,Churn,97,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,22.61,235.61,9,Basic,1,2.055454545454545,0,0,2,3,0.0,1,0,1.042061034940292,0,0,0.7145,Churn,90,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
